,Country Name,Country Code,Indicator Name,Indicator Code,Year,Population
10870,Greece,GRC,"Population, total",SP.POP.TOTL,2001,10862132.0
10871,Grenada,GRD,"Population, total",SP.POP.TOTL,2001,101849.0
10872,Greenland,GRL,"Population, total",SP.POP.TOTL,2001,56350.0
10873,Guatemala,GTM,"Population, total",SP.POP.TOTL,2001,11924946.0
10874,Guam,GUM,"Population, total",SP.POP.TOTL,2001,156401.0
10875,Guyana,GUY,"Population, total",SP.POP.TOTL,2001,752263.0
10876,High income,HIC,"Population, total",SP.POP.TOTL,2001,1122635089.0
10877,"Hong Kong SAR, China",HKG,"Population, total",SP.POP.TOTL,2001,6714300.0
10878,Honduras,HND,"Population, total",SP.POP.TOTL,2001,6693061.0
10879,Heavily indebted poor countries (HIPC),HPC,"Population, total",SP.POP.TOTL,2001,488553040.0
10880,Croatia,HRV,"Population, total",SP.POP.TOTL,2001,4440000.0
10881,Haiti,HTI,"Population, total",SP.POP.TOTL,2001,8692567.0
10882,Hungary,HUN,"Population, total",SP.POP.TOTL,2001,10187576.0
10883,IBRD only,IBD,"Population, total",SP.POP.TOTL,2001,4032084833.0
10884,IDA & IBRD total,IBT,"Population, total",SP.POP.TOTL,2001,5144856232.0
10885,IDA total,IDA,"Population, total",SP.POP.TOTL,2001,1112771399.0
10886,IDA blend,IDB,"Population, total",SP.POP.TOTL,2001,369246309.0
10887,Indonesia,IDN,"Population, total",SP.POP.TOTL,2001,214506502.0
10888,IDA only,IDX,"Population, total",SP.POP.TOTL,2001,743525090.0
10889,Isle of Man,IMN,"Population, total",SP.POP.TOTL,2001,73192.0
10890,India,IND,"Population, total",SP.POP.TOTL,2001,1071477855.0
10891,Ireland,IRL,"Population, total",SP.POP.TOTL,2001,3866243.0
10892,"Iran, Islamic Rep.",IRN,"Population, total",SP.POP.TOTL,2001,67096414.0
10893,Iraq,IRQ,"Population, total",SP.POP.TOTL,2001,24251649.0
10894,Iceland,ISL,"Population, total",SP.POP.TOTL,2001,284968.0
10895,Israel,ISR,"Population, total",SP.POP.TOTL,2001,6439000.0
10896,Italy,ITA,"Population, total",SP.POP.TOTL,2001,56974100.0
10897,Jamaica,JAM,"Population, total",SP.POP.TOTL,2001,2677011.0
10898,Jordan,JOR,"Population, total",SP.POP.TOTL,2001,5193482.0
10899,Japan,JPN,"Population, total",SP.POP.TOTL,2001,127149000.0
10900,Kazakhstan,KAZ,"Population, total",SP.POP.TOTL,2001,14858335.0
10901,Kenya,KEN,"Population, total",SP.POP.TOTL,2001,32321482.0
10902,Kyrgyz Republic,KGZ,"Population, total",SP.POP.TOTL,2001,4945100.0
10903,Cambodia,KHM,"Population, total",SP.POP.TOTL,2001,12402473.0
10904,Kiribati,KIR,"Population, total",SP.POP.TOTL,2001,85858.0
10905,St. Kitts and Nevis,KNA,"Population, total",SP.POP.TOTL,2001,45990.0
10906,"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,2001,47370164.0
10907,Kuwait,KWT,"Population, total",SP.POP.TOTL,2001,2109355.0
10908,Latin America & Caribbean (excluding high income),LAC,"Population, total",SP.POP.TOTL,2001,466569961.0
10909,Lao PDR,LAO,"Population, total",SP.POP.TOTL,2001,5414568.0
10910,Lebanon,LBN,"Population, total",SP.POP.TOTL,2001,3359859.0
10911,Liberia,LBR,"Population, total",SP.POP.TOTL,2001,2991132.0
10912,Libya,LBY,"Population, total",SP.POP.TOTL,2001,5440566.0
10913,St. Lucia,LCA,"Population, total",SP.POP.TOTL,2001,158464.0
10914,Latin America & Caribbean,LCN,"Population, total",SP.POP.TOTL,2001,532172709.0
10915,Least developed countries: UN classification,LDC,"Population, total",SP.POP.TOTL,2001,681932226.0
10916,Low income,LIC,"Population, total",SP.POP.TOTL,2001,478477973.0
10917,Liechtenstein,LIE,"Population, total",SP.POP.TOTL,2001,33671.0
10918,Sri Lanka,LKA,"Population, total",SP.POP.TOTL,2001,18913054.0
10919,Lower middle income,LMC,"Population, total",SP.POP.TOTL,2001,2320035800.0
10920,Low & middle income,LMY,"Population, total",SP.POP.TOTL,2001,5078705169.0
10921,Lesotho,LSO,"Population, total",SP.POP.TOTL,2001,1885955.0
10922,Late-demographic dividend,LTE,"Population, total",SP.POP.TOTL,2001,2061986736.0
10923,Lithuania,LTU,"Population, total",SP.POP.TOTL,2001,3470818.0
10924,Luxembourg,LUX,"Population, total",SP.POP.TOTL,2001,441525.0
10925,Latvia,LVA,"Population, total",SP.POP.TOTL,2001,2337170.0
10926,"Macao SAR, China",MAC,"Population, total",SP.POP.TOTL,2001,438081.0
10927,St. Martin (French part),MAF,"Population, total",SP.POP.TOTL,2001,27782.0
10928,Morocco,MAR,"Population, total",SP.POP.TOTL,2001,29181832.0
10929,Monaco,MCO,"Population, total",SP.POP.TOTL,2001,32360.0
10930,Moldova,MDA,"Population, total",SP.POP.TOTL,2001,3631462.0
10931,Madagascar,MDG,"Population, total",SP.POP.TOTL,2001,16260932.0
10932,Maldives,MDV,"Population, total",SP.POP.TOTL,2001,287027.0
10933,Middle East & North Africa,MEA,"Population, total",SP.POP.TOTL,2001,323196354.0
10934,Mexico,MEX,"Population, total",SP.POP.TOTL,2001,103067068.0
10935,Marshall Islands,MHL,"Population, total",SP.POP.TOTL,2001,52183.0
10936,Middle income,MIC,"Population, total",SP.POP.TOTL,2001,4600227196.0
10937,"Macedonia, FYR",MKD,"Population, total",SP.POP.TOTL,2001,2042842.0
10938,Mali,MLI,"Population, total",SP.POP.TOTL,2001,11293258.0
10939,Malta,MLT,"Population, total",SP.POP.TOTL,2001,393028.0
10940,Myanmar,MMR,"Population, total",SP.POP.TOTL,2001,46627994.0
10941,Middle East & North Africa (excluding high income),MNA,"Population, total",SP.POP.TOTL,2001,286016125.0
10942,Montenegro,MNE,"Population, total",SP.POP.TOTL,2001,607389.0
10943,Mongolia,MNG,"Population, total",SP.POP.TOTL,2001,2419776.0
10944,Northern Mariana Islands,MNP,"Population, total",SP.POP.TOTL,2001,69388.0
10945,Mozambique,MOZ,"Population, total",SP.POP.TOTL,2001,18588758.0
10946,Mauritania,MRT,"Population, total",SP.POP.TOTL,2001,2790729.0
10947,Mauritius,MUS,"Population, total",SP.POP.TOTL,2001,1196287.0
10948,Malawi,MWI,"Population, total",SP.POP.TOTL,2001,11695863.0
10949,Malaysia,MYS,"Population, total",SP.POP.TOTL,2001,23698907.0
10950,North America,NAC,"Population, total",SP.POP.TOTL,2001,316113359.0
10951,Namibia,NAM,"Population, total",SP.POP.TOTL,2001,1933596.0
10952,New Caledonia,NCL,"Population, total",SP.POP.TOTL,2001,217324.0
10953,Niger,NER,"Population, total",SP.POP.TOTL,2001,11771976.0
10954,Nigeria,NGA,"Population, total",SP.POP.TOTL,2001,125463434.0
10955,Nicaragua,NIC,"Population, total",SP.POP.TOTL,2001,5100750.0
10956,Netherlands,NLD,"Population, total",SP.POP.TOTL,2001,16046180.0
10957,Norway,NOR,"Population, total",SP.POP.TOTL,2001,4513751.0
10958,Nepal,NPL,"Population, total",SP.POP.TOTL,2001,24161777.0
10959,Nauru,NRU,"Population, total",SP.POP.TOTL,2001,10052.0
10960,New Zealand,NZL,"Population, total",SP.POP.TOTL,2001,3880500.0
10961,OECD members,OED,"Population, total",SP.POP.TOTL,2001,1164785028.0
10962,Oman,OMN,"Population, total",SP.POP.TOTL,2001,2294787.0
10963,Other small states,OSS,"Population, total",SP.POP.TOTL,2001,21324121.0
10964,Pakistan,PAK,"Population, total",SP.POP.TOTL,2001,141601437.0
10965,Panama,PAN,"Population, total",SP.POP.TOTL,2001,3089684.0
10966,Peru,PER,"Population, total",SP.POP.TOTL,2001,26261363.0
10967,Philippines,PHL,"Population, total",SP.POP.TOTL,2001,79665315.0
10968,Palau,PLW,"Population, total",SP.POP.TOTL,2001,19404.0
10969,Papua New Guinea,PNG,"Population, total",SP.POP.TOTL,2001,5716152.0
10970,Poland,POL,"Population, total",SP.POP.TOTL,2001,38248076.0
10971,Pre-demographic dividend,PRE,"Population, total",SP.POP.TOTL,2001,569959700.0
10972,Puerto Rico,PRI,"Population, total",SP.POP.TOTL,2001,3818774.0
10973,"Korea, Dem. People’s Rep.",PRK,"Population, total",SP.POP.TOTL,2001,23131810.0
10974,Portugal,PRT,"Population, total",SP.POP.TOTL,2001,10362722.0
10975,Paraguay,PRY,"Population, total",SP.POP.TOTL,2001,5406624.0
10976,West Bank and Gaza,PSE,"Population, total",SP.POP.TOTL,2001,2997784.0
10977,Pacific island small states,PSS,"Population, total",SP.POP.TOTL,2001,1985712.0
10978,Post-demographic dividend,PST,"Population, total",SP.POP.TOTL,2001,1025668441.0
10979,French Polynesia,PYF,"Population, total",SP.POP.TOTL,2001,241273.0
10980,Qatar,QAT,"Population, total",SP.POP.TOTL,2001,616886.0
10981,Romania,ROU,"Population, total",SP.POP.TOTL,2001,22131970.0
10982,Russian Federation,RUS,"Population, total",SP.POP.TOTL,2001,145976083.0
10983,Rwanda,RWA,"Population, total",SP.POP.TOTL,2001,8329406.0
10984,South Asia,SAS,"Population, total",SP.POP.TOTL,2001,1412104373.0
10985,Saudi Arabia,SAU,"Population, total",SP.POP.TOTL,2001,21303592.0
10986,Sudan,SDN,"Population, total",SP.POP.TOTL,2001,27945005.0
10987,Senegal,SEN,"Population, total",SP.POP.TOTL,2001,10134497.0
10988,Singapore,SGP,"Population, total",SP.POP.TOTL,2001,4138012.0
10989,Solomon Islands,SLB,"Population, total",SP.POP.TOTL,2001,423853.0
10990,Sierra Leone,SLE,"Population, total",SP.POP.TOTL,2001,4739147.0
10991,El Salvador,SLV,"Population, total",SP.POP.TOTL,2001,5905962.0
10992,San Marino,SMR,"Population, total",SP.POP.TOTL,2001,27762.0
10993,Somalia,SOM,"Population, total",SP.POP.TOTL,2001,9290823.0
10994,Serbia,SRB,"Population, total",SP.POP.TOTL,2001,7503433.0
10995,Sub-Saharan Africa (excluding high income),SSA,"Population, total",SP.POP.TOTL,2001,688534793.0
10996,South Sudan,SSD,"Population, total",SP.POP.TOTL,2001,6974442.0
10997,Sub-Saharan Africa,SSF,"Population, total",SP.POP.TOTL,2001,688615995.0
10998,Small states,SST,"Population, total",SP.POP.TOTL,2001,29887049.0
10999,Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,2001,141622.0
11000,Suriname,SUR,"Population, total",SP.POP.TOTL,2001,477740.0
11001,Slovak Republic,SVK,"Population, total",SP.POP.TOTL,2001,5378867.0
11002,Slovenia,SVN,"Population, total",SP.POP.TOTL,2001,1992060.0
11003,Sweden,SWE,"Population, total",SP.POP.TOTL,2001,8895960.0
11004,Swaziland,SWZ,"Population, total",SP.POP.TOTL,2001,1072927.0
11005,Sint Maarten (Dutch part),SXM,"Population, total",SP.POP.TOTL,2001,30600.0
11006,Seychelles,SYC,"Population, total",SP.POP.TOTL,2001,81202.0
11007,Syrian Arab Republic,SYR,"Population, total",SP.POP.TOTL,2001,16766899.0
11008,Turks and Caicos Islands,TCA,"Population, total",SP.POP.TOTL,2001,20185.0
11009,Chad,TCD,"Population, total",SP.POP.TOTL,2001,8663012.0
11010,East Asia & Pacific (IDA & IBRD countries),TEA,"Population, total",SP.POP.TOTL,2001,1809863171.0
11011,Europe & Central Asia (IDA & IBRD countries),TEC,"Population, total",SP.POP.TOTL,2001,435134241.0
11012,Togo,TGO,"Population, total",SP.POP.TOTL,2001,5111770.0
11013,Thailand,THA,"Population, total",SP.POP.TOTL,2001,63543322.0
11014,Tajikistan,TJK,"Population, total",SP.POP.TOTL,2001,6327125.0
11015,Turkmenistan,TKM,"Population, total",SP.POP.TOTL,2001,4564080.0
11016,Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, total",SP.POP.TOTL,2001,516120111.0
11017,Timor-Leste,TLS,"Population, total",SP.POP.TOTL,2001,892531.0
11018,Middle East & North Africa (IDA & IBRD countries),TMN,"Population, total",SP.POP.TOTL,2001,283018341.0
11019,Tonga,TON,"Population, total",SP.POP.TOTL,2001,98611.0
11020,South Asia (IDA & IBRD),TSA,"Population, total",SP.POP.TOTL,2001,1412104373.0
11021,Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population, total",SP.POP.TOTL,2001,688615995.0
11022,Trinidad and Tobago,TTO,"Population, total",SP.POP.TOTL,2001,1272380.0
11023,Tunisia,TUN,"Population, total",SP.POP.TOTL,2001,9785701.0
11024,Turkey,TUR,"Population, total",SP.POP.TOTL,2001,64191474.0
11025,Tuvalu,TUV,"Population, total",SP.POP.TOTL,2001,9512.0
11026,Tanzania,TZA,"Population, total",SP.POP.TOTL,2001,35117019.0
11027,Uganda,UGA,"Population, total",SP.POP.TOTL,2001,24854892.0
11028,Ukraine,UKR,"Population, total",SP.POP.TOTL,2001,48683865.0
11029,Upper middle income,UMC,"Population, total",SP.POP.TOTL,2001,2280191396.0
11030,Uruguay,URY,"Population, total",SP.POP.TOTL,2001,3327103.0
11031,United States,USA,"Population, total",SP.POP.TOTL,2001,284968955.0
11032,Uzbekistan,UZB,"Population, total",SP.POP.TOTL,2001,24964450.0
11033,St. Vincent and the Grenadines,VCT,"Population, total",SP.POP.TOTL,2001,107988.0
11034,"Venezuela, RB",VEN,"Population, total",SP.POP.TOTL,2001,24948476.0
11035,British Virgin Islands,VGB,"Population, total",SP.POP.TOTL,2001,21085.0
11036,Virgin Islands (U.S.),VIR,"Population, total",SP.POP.TOTL,2001,108549.0
11037,Vietnam,VNM,"Population, total",SP.POP.TOTL,2001,81139919.0
11038,Vanuatu,VUT,"Population, total",SP.POP.TOTL,2001,189290.0
11039,World,WLD,"Population, total",SP.POP.TOTL,2001,6201340258.0
11040,Samoa,WSM,"Population, total",SP.POP.TOTL,2001,175566.0
11041,Kosovo,XKX,"Population, total",SP.POP.TOTL,2001,1701154.0
11042,"Yemen, Rep.",YEM,"Population, total",SP.POP.TOTL,2001,18390135.0
11043,South Africa,ZAF,"Population, total",SP.POP.TOTL,2001,46385006.0
11044,Zambia,ZMB,"Population, total",SP.POP.TOTL,2001,10824125.0
11045,Zimbabwe,ZWE,"Population, total",SP.POP.TOTL,2001,12366165.0
11046,Aruba,ABW,"Population, total",SP.POP.TOTL,2002,94992.0
11047,Afghanistan,AFG,"Population, total",SP.POP.TOTL,2002,21979923.0
11048,Angola,AGO,"Population, total",SP.POP.TOTL,2002,17572649.0
11049,Albania,ALB,"Population, total",SP.POP.TOTL,2002,3051010.0
11050,Andorra,AND,"Population, total",SP.POP.TOTL,2002,70049.0
11051,Arab World,ARB,"Population, total",SP.POP.TOTL,2002,296026575.0
11052,United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,2002,3507232.0
11053,Argentina,ARG,"Population, total",SP.POP.TOTL,2002,37889370.0
11054,Armenia,ARM,"Population, total",SP.POP.TOTL,2002,3033897.0
11055,American Samoa,ASM,"Population, total",SP.POP.TOTL,2002,58731.0
11056,Antigua and Barbuda,ATG,"Population, total",SP.POP.TOTL,2002,86266.0
11057,Australia,AUS,"Population, total",SP.POP.TOTL,2002,19651400.0
11058,Austria,AUT,"Population, total",SP.POP.TOTL,2002,8081957.0
11059,Azerbaijan,AZE,"Population, total",SP.POP.TOTL,2002,8171950.0
11060,Burundi,BDI,"Population, total",SP.POP.TOTL,2002,6741569.0
11061,Belgium,BEL,"Population, total",SP.POP.TOTL,2002,10332785.0
11062,Benin,BEN,"Population, total",SP.POP.TOTL,2002,7295394.0
11063,Burkina Faso,BFA,"Population, total",SP.POP.TOTL,2002,12293100.0
11064,Bangladesh,BGD,"Population, total",SP.POP.TOTL,2002,136600667.0
11065,Bulgaria,BGR,"Population, total",SP.POP.TOTL,2002,7837161.0
11066,Bahrain,BHR,"Population, total",SP.POP.TOTL,2002,735148.0
11067,"Bahamas, The",BHS,"Population, total",SP.POP.TOTL,2002,309157.0
11068,Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,2002,3775807.0
11069,Belarus,BLR,"Population, total",SP.POP.TOTL,2002,9865548.0
11070,Belize,BLZ,"Population, total",SP.POP.TOTL,2002,262206.0
11071,Bermuda,BMU,"Population, total",SP.POP.TOTL,2002,62912.0
11072,Bolivia,BOL,"Population, total",SP.POP.TOTL,2002,8653345.0
11073,Brazil,BRA,"Population, total",SP.POP.TOTL,2002,180151021.0
11074,Barbados,BRB,"Population, total",SP.POP.TOTL,2002,271478.0
11075,Brunei Darussalam,BRN,"Population, total",SP.POP.TOTL,2002,346867.0
11076,Bhutan,BTN,"Population, total",SP.POP.TOTL,2002,606399.0
11077,Botswana,BWA,"Population, total",SP.POP.TOTL,2002,1779953.0
11078,Central African Republic,CAF,"Population, total",SP.POP.TOTL,2002,3907612.0
11079,Canada,CAN,"Population, total",SP.POP.TOTL,2002,31362000.0
11080,Central Europe and the Baltics,CEB,"Population, total",SP.POP.TOTL,2002,107097577.0
11081,Switzerland,CHE,"Population, total",SP.POP.TOTL,2002,7284753.0
11082,Channel Islands,CHI,"Population, total",SP.POP.TOTL,2002,150901.0
11083,Chile,CHL,"Population, total",SP.POP.TOTL,2002,15623635.0
11084,China,CHN,"Population, total",SP.POP.TOTL,2002,1280400000.0
11085,Cote d'Ivoire,CIV,"Population, total",SP.POP.TOTL,2002,17366517.0
11086,Cameroon,CMR,"Population, total",SP.POP.TOTL,2002,16084886.0
11087,"Congo, Dem. Rep.",COD,"Population, total",SP.POP.TOTL,2002,49835756.0
11088,"Congo, Rep.",COG,"Population, total",SP.POP.TOTL,2002,3407180.0
11089,Colombia,COL,"Population, total",SP.POP.TOTL,2002,41572491.0
11090,Comoros,COM,"Population, total",SP.POP.TOTL,2002,569479.0
11091,Cabo Verde,CPV,"Population, total",SP.POP.TOTL,2002,452106.0
11092,Costa Rica,CRI,"Population, total",SP.POP.TOTL,2002,4063204.0
11093,Caribbean small states,CSS,"Population, total",SP.POP.TOTL,2002,6623792.0
11094,Cuba,CUB,"Population, total",SP.POP.TOTL,2002,11217998.0
11095,Curacao,CUW,"Population, total",SP.POP.TOTL,2002,129205.0
11096,Cayman Islands,CYM,"Population, total",SP.POP.TOTL,2002,44738.0
11097,Cyprus,CYP,"Population, total",SP.POP.TOTL,2002,976966.0
11098,Czech Republic,CZE,"Population, total",SP.POP.TOTL,2002,10196916.0
11099,Germany,DEU,"Population, total",SP.POP.TOTL,2002,82488495.0
11100,Djibouti,DJI,"Population, total",SP.POP.TOTL,2002,746221.0
11101,Dominica,DMA,"Population, total",SP.POP.TOTL,2002,69824.0
11102,Denmark,DNK,"Population, total",SP.POP.TOTL,2002,5375931.0
11103,Dominican Republic,DOM,"Population, total",SP.POP.TOTL,2002,8832285.0
11104,Algeria,DZA,"Population, total",SP.POP.TOTL,2002,31995046.0
11105,East Asia & Pacific (excluding high income),EAP,"Population, total",SP.POP.TOTL,2002,1849372898.0
11106,Early-demographic dividend,EAR,"Population, total",SP.POP.TOTL,2002,2561812502.0
11107,East Asia & Pacific,EAS,"Population, total",SP.POP.TOTL,2002,2082953527.0
11108,Europe & Central Asia (excluding high income),ECA,"Population, total",SP.POP.TOTL,2002,392134307.0
11109,Europe & Central Asia,ECS,"Population, total",SP.POP.TOTL,2002,865196877.0
11110,Ecuador,ECU,"Population, total",SP.POP.TOTL,2002,13072060.0
11111,"Egypt, Arab Rep.",EGY,"Population, total",SP.POP.TOTL,2002,72590118.0
11112,Euro area,EMU,"Population, total",SP.POP.TOTL,2002,324125338.0
11113,Eritrea,ERI,"Population, total",SP.POP.TOTL,2002,3614639.0
11114,Spain,ESP,"Population, total",SP.POP.TOTL,2002,41431558.0
11115,Estonia,EST,"Population, total",SP.POP.TOTL,2002,1379350.0
11116,Ethiopia,ETH,"Population, total",SP.POP.TOTL,2002,70497192.0
11117,European Union,EUU,"Population, total",SP.POP.TOTL,2002,490390251.0
11118,Fragile and conflict affected situations,FCS,"Population, total",SP.POP.TOTL,2002,355076801.0
11119,Finland,FIN,"Population, total",SP.POP.TOTL,2002,5200598.0
11120,Fiji,FJI,"Population, total",SP.POP.TOTL,2002,815691.0
11121,France,FRA,"Population, total",SP.POP.TOTL,2002,61805267.0
11122,Faroe Islands,FRO,"Population, total",SP.POP.TOTL,2002,47769.0
11123,"Micronesia, Fed. Sts.",FSM,"Population, total",SP.POP.TOTL,2002,106983.0
11124,Gabon,GAB,"Population, total",SP.POP.TOTL,2002,1294409.0
11125,United Kingdom,GBR,"Population, total",SP.POP.TOTL,2002,59370479.0
11126,Georgia,GEO,"Population, total",SP.POP.TOTL,2002,4357000.0
11127,Ghana,GHA,"Population, total",SP.POP.TOTL,2002,19924522.0
11128,Gibraltar,GIB,"Population, total",SP.POP.TOTL,2002,31544.0
11129,Guinea,GIN,"Population, total",SP.POP.TOTL,2002,9137345.0
11130,"Gambia, The",GMB,"Population, total",SP.POP.TOTL,2002,1311349.0
11131,Guinea-Bissau,GNB,"Population, total",SP.POP.TOTL,2002,1293523.0
11132,Equatorial Guinea,GNQ,"Population, total",SP.POP.TOTL,2002,666407.0
11133,Greece,GRC,"Population, total",SP.POP.TOTL,2002,10902022.0
11134,Grenada,GRD,"Population, total",SP.POP.TOTL,2002,102100.0
11135,Greenland,GRL,"Population, total",SP.POP.TOTL,2002,56609.0
11136,Guatemala,GTM,"Population, total",SP.POP.TOTL,2002,12208848.0
11137,Guam,GUM,"Population, total",SP.POP.TOTL,2002,157175.0
11138,Guyana,GUY,"Population, total",SP.POP.TOTL,2002,751884.0
11139,High income,HIC,"Population, total",SP.POP.TOTL,2002,1130299527.0
11140,"Hong Kong SAR, China",HKG,"Population, total",SP.POP.TOTL,2002,6744100.0
11141,Honduras,HND,"Population, total",SP.POP.TOTL,2002,6863157.0
11142,Heavily indebted poor countries (HIPC),HPC,"Population, total",SP.POP.TOTL,2002,502710676.0
11143,Croatia,HRV,"Population, total",SP.POP.TOTL,2002,4440000.0
11144,Haiti,HTI,"Population, total",SP.POP.TOTL,2002,8834733.0
11145,Hungary,HUN,"Population, total",SP.POP.TOTL,2002,10158608.0
11146,IBRD only,IBD,"Population, total",SP.POP.TOTL,2002,4077072173.0
11147,IDA & IBRD total,IBT,"Population, total",SP.POP.TOTL,2002,5216716203.0
11148,IDA total,IDA,"Population, total",SP.POP.TOTL,2002,1139644030.0
11149,IDA blend,IDB,"Population, total",SP.POP.TOTL,2002,377544104.0
11150,Indonesia,IDN,"Population, total",SP.POP.TOTL,2002,217508059.0
11151,IDA only,IDX,"Population, total",SP.POP.TOTL,2002,762099926.0
11152,Isle of Man,IMN,"Population, total",SP.POP.TOTL,2002,73870.0
11153,India,IND,"Population, total",SP.POP.TOTL,2002,1089807112.0
11154,Ireland,IRL,"Population, total",SP.POP.TOTL,2002,3931947.0
11155,"Iran, Islamic Rep.",IRN,"Population, total",SP.POP.TOTL,2002,67983330.0
11156,Iraq,IRQ,"Population, total",SP.POP.TOTL,2002,24939299.0
